text,name
"USING GLHft5 rOB GENERAL LINEAR K~DBLS ANALYSIS -- A TOTORIlL I. A BRIEf OVERVIEW OF THE SISTEK of North Carolina Ronald W Helas and I_ogene McCanless, University .. 1. Intr-odllction Christiansen and Helms (19791 GLMMS is the the fifth version of a ""Analyzing: Laege Datasets Osing PROC se~ics of m~cros wbich ~~n under PROC GLM""5·~ HGskiDg and Hel.s SSCl' and MATRIX and which peLfoL~ a wide variety (1979) af univariate and multivariate lineae model analys2s. GL""6 has been under GL~!5 ""The ALgorithms"", HelDs, development for more ~han four years. Christiansen, and !lask,ing (1'1791 during ~hich time the various .e~sions ""using' a have b~en used by a vid~ variety of GLJlII5 as rool J:or of the Str~cture sophisticated statisticians in a variety Simulta.eoas Study of settings, including the National at the Covariance Matrix aDa l!Iu.lle~. Institutes of Health, Food and Drug Exp-ec-imental DeSign. Effects"". ~dministration. EPA. aSDA. pharmaceutical Hosking, and Hel':s {19191 companies, professors at a number af ~ni~ergities. ""GLKJI A.alysis af G~'01/tb. and Dose- and students in a variety Response C~ryes·. Stewart; HcCaaless. of linear JDode ls courses, including those As taught by one of the authors (B~H). and Helms (1919) far as know, of these ""friends of ~e nODe has been reluctant t.o qive us In addition. [k!lJlS, ~ser'~_~! (J;LI'II'III be available by tb.e tile tllis ~a~e~ feedhack ahout the GL~I'J. macros. we nave ~ill received a steady flov of questions# is published. comments, SU9~estions for improvements OL aiditions, and occasionally, a bit of pl:aise .. 2. What .ill GLKft5 Do? version 5 of GLftff is a substantially improved version of the previous me~bers GLftJl5 perforls general linear This is ~he first version univariate of the fami1t. and lIult.iv'a.ria1:e .odel computations, as described in aoCe detail wbich is not ""upward"" compatible. The Howeyer. siDce _anI pco~ra.s algorith~s have been changed and i.proved below. and now include mace than 3000 PROC peJ:",Sugi-79-46 Helms McCanless.txt
"USING GLMM5 FOR GENERAL LINEAR MODELS ANALYSrS--A TUTORIAL lI, TIlREE EXAMPLES I. McCanless and R.W. Helms) University of North Carolina The purpose of this paper is not to prQvide 1'11=E(Yllk1 for k=1,2,3,4 the reader with the analysis of three datasets J a 2·E (Y 21k) - Ull but rather to exemplify the power and flexibility of the GLMMS macro system, to provide the Teader ~2·E(Y12k)-)111 with a few examples of the output that is S3=E (Y 13k) -)111 produced when using the system, and to demon- (aB)22·E(Y22k)-~11-a2-B2 strate the ease with which GL~ may be used to provide statistical analysis of various linear (aB) 23""E [Y 23k) -)111- a 2 -S3 models problems. e is the sex main effects) 2 and S3 Note that a In this paper, three examples will be dis~ 2 cussed. The first is the analysis of an are the drug main effects, and (as) 22 and (aB)23 experiment that is a 2x3 factorial in the are the sex-drug interactions. It may be said, design with two dependent variables. The with these definitions t that \-1 1 is the vector· second example illustrates how GLMMS may be used 1 to analyze a multivariate regression problem of expected weight losses for male rats taking with four dependent variables, three concomitant Drug A. Other parameters are interpreted in a variables, and two sex groups, fitting sep~rate similar way. intercepts for the two sex groups. The third The first request given to GU.fM5"" in this example involves the analysis of a messy uni- example is that a model be fitted to these data variate data problem; the experiment is a 3x4 that includes the reference cell mean (REF_MEAN), factorial (unbalanced) design with four missing a sex main effect(SEX F M) I and drug main effects cells. ii)-;- (DRUG B A and DRUG C EXAMPLE 1: A 2x3x2 Factorial Experim~nt. The initia.lization step required by the The data for this example appear, "",loTI user is simply: !~ul tivariate Statistical Methods. Donald F, PROC MATRIX; Morrison~ Second Edition~ page 190. INITIAL LINMOD; Four ra",Sugi-79-47 McCanless Helms.txt
"PLOTTI NG GEIERAL LINEAR IIODEL PARAJlETEllS .lND CON FIDENCE BOURDS UTH GLnllS David H.. Christia.nsen and Ronald i. Helms, university of Horth Ca.rolina The confidence inter?al for Y is then: In certain applications of linear moaels the results can best be presented ! and interpreted graphically, rather than, 2-TS(Y) < <tHs(l) in termS of parameter estimates and where T is the student's t statistic ""ith mea Bures of precision. Th-is approach can n-p degrees. of fre~dom. be especially effecti ve, ""hen consulting ""ith clients ha ving limited statistical background or experience. Plots or The confidence region for the entire regress~on surface can ,be obtained using g ra phs of both primary and secondary the wor.king~ilatelling confidence bounds: parameters can a.lso be of -grEat value to the analyst in exploratory data analysis, A A ~ ~ ~ comparison of different models, anal.ysis .1-lIs(Y} <1 < HYs(11 of residuals, and plotting of different over where W is p times the P statistic with groups or treatments a range of p and n-p degr·ees affreedom (11. The use interest of one of the independent variables. of the farking-Rotelling bounds allows any number of mean responses to be g vectors. estimated from all possible This paper ""ill present a PBOC KATHI! macro for plotting expected mtian response for a given set of yalues of tbe independent variables. Tbe cQnf~dence PLOTTING RESPONSE COR'ES AND CONFIDENCE BANDS bounds for the mean resp,onse est.iItlat ES can also be plotted by specifying the In order to plot the expe""ted mean Examples of plotting· appropriate limits. both prima£J and seconda~J parameters response YS. a particular X v~riable, a vill be shoWII,. and inst.'I''Ilctiol1s for tbe matr; ix composed of k observational vectors is formed: use of the macro and a listing will be inc1uded. Dp 111 D2 · The vaS deSigned for Use witb rodcto tbe system but Can be used ~itb GL~ft-S any linear models program,. asswming the It ·· parameter estimates, error covariance and",Sugi-79-48 Christiansen Helms.txt
"ANALYZING LARGE DATA SETS USING PROC SSCP AND GLMM5 James D. Hosking and Ronald W. Helms University of North Caralina at Chapel Hill t Since the GLMMS macros operate within PROe servations are the (uncorrected) sum of squares MATRIX, they are subject to the limitations of and cross products matrix. The procedure has a FROC MATRIX aa well 8S benefiting from its capa- number of other options, which are detailed in the procedure user's guide. FROe SSCP is dis- bilities as a language for statistical program- ming. One such limitation is the requirement tributed by UB, as part of the GLMMS system. that the matrices on which it is to operate be Once ics load modules have been put in a library, small enough to be kept in core. In fact, the using it is quite simple. That library is given ~trix the ddname SASLIB in your JCL~ which ~he SAS su- practical upper limit on the size of a is 32.000 elements since many PROC MATRIX 0Fera- pervisor automBtically scans wh~n a requested tors and functions will not work with larger procedure is not in the main SAg library 4 matrices. Many practical linear models problems involve data sets larger than this. An example of the use of PROC SSCP is shown in Figure 2. The input data set, containing the independent and dependent variables is named Z. A second limitation of PROC MATRIX is the The output data set will be named SSCP1, and fact that the ar~thmatic operators and functions in SAS do not permit one to take advantage of stored in the file referenced by the ddname the symmetry of k'k in computing the sums of MYFILE. squares snd crOSB prOducts. If the ratio of the number of observations to- the number of vari- To use the data set with GLMM5, first FETCH the data set into memory. naming it SSC? and ables is large enough, computing only one trian- gle of Z'Z would reduce computational costs sub- using tne COLNAM! parameter in toe fetch state- ment to read the variable names into a matrix stantiall';'. named SSCPNM. The LtNK to GETSS create",Sugi-79-49 Hosking Helms.txt
"GLMM5 AS A TOOL FOR SIMULTANEOUS STUDY OF THE STRUCTURE OF THE COVARIANCE MATRIX AND EXPERIMENTAL DESIGN EFFECTS K.E. Muller, J.D. Hosking, and R.W. Helms University of North Carolina, Chapel Hill Conventional Residual Analysis of soldering iron and three techniGues -were studied in a factorial design, with roughly 100 When considering the general linear model, to 200 subjects in each of the six cells (soldering iron by technique combinations). the phrase !terror covariance matrix"" calls to mind a somewhat distasteful and unwieldy collec- Each subject was asked to assemble one of each of the 27 different circuit board types that IBM tion of mistakes. Even ""residual covariance matrix"" would seem to be something left over. Company produces in the course of their work. Be that as it may, this paper has been based on Roughly 70% of the subjects were females, and the assumption that in many cases, residuals 30% males. The Itty Bitty personnel people have a list of questions: 1) which soldering iron is from a linear model, and particularly the best? 2) which technique is best? 3) are the residual covariance matrix, may be of as much interest as, or more interest than, the model soldering irons easier to use with certain itself. Both the analysis of residuals and their techniques? Their statistician translates that into a multivariate analysis of variance, with covariances will be discussed, first in order to motivate the consideration Of the possibilities, 27 dependent variables and a cell mean.model. second to indicate the many convenient ways of Previous experience indicates that logarithms of doing so with GLMM5, and finally to sketch the the response times should be analyzed. The main capabilities of existing modules in GlMM5 effect and secondary parameters will be tested designed to analyze residuals. using GLMM5, natUrally. These are standard GLMM5 modeling issues addressed in the companion First consider the analysis of residuals papers .. ~. about a general linea",Sugi-79-50 Muller Hosking Helms.txt
"The general model incorporating both within-individual and across-inaividual Dose-Respon~e The Growth and analyses designs is expr~s~~d. in matrix notation proposea by Grizzle and Allen as follows .. Jun~ (Biometrics, Vol+25, No.2, 1969, pp. 357-381) have not been widely applied, in E(Y) = X'BETA'POLY part because appropriate software was not V(Y) = I @ SIGMA available. This paper shows how such analyses can be performed with GLMM5~ One of the GLMMS macros, GCMPROC, with Y(NxP), X(NxR), BETA(RxQ), POLY(Q,P) speci~lizes as a flexible growth-curve and SIGMA(PxP). The i.th row of Y, namel-y model procedure. GCMPROC 1 inks to other Y (1.,-*), is the· vector of P ordered ~s GLMM5 modules Subroutines to perform responses which observed. are The standard tasks and provide well documented printout with error messages correspond ing Cor times doses) of observation ar~ denoted when necessary .. TIMES= ( t t t · ·· t 123 P ~he expect~d value of Y(i,*) is expressed",Sugi-79-51 Stewart Helms.txt
"e, Tennessee 37830 computers for assistance in organlzlng and ABSTRACT collecting the facts and automating the lengthy and tedious tasks of sorting, merging and Environmental data are a resource of analyzing the collections of environmental considerable value for evaluating trends and data. This complex characterization and patterns in the environment in which we live. evaluation process requires a management scheme Since environmental data are such a valuable with systematic procedures which, when and irreplaceable resource, it is important implemented on a computer, remove most of the that these data be organized and accounted for manual accounting and bookkeeping procedures, in a systematic manner that retains the merging and collating activities, and filing representativeness of the sample and allows for requirements. The purposes of this paper are the proper application of the data to problem to: solving. This paper presents considerations involved in the management of environmental (1) paint out the variety of data in the data for analysis and evaluation. The purposes of this paper are to: environmental area and how the ~. variety of data puts emphasis on merging, sorting, and updating (1) point out the variety of data in the capabilities in a data management environmental area and how the variety of data puts emphaSis on system, merging, sorting, and updating (2) emphasize that a successful data capabilities in a data management management system requires a complete sy",Sugi-79-52 Strand.txt
"TIlE ""CRITICAL MASS"" CONCIl1'T John F. Duffy IeI Americas Inc. Introduction Today'a Environment The 'Critical Mass' concept 1s simply a Th~ first 3 phases of data processing are often cal1.p.d tht""_ day8 of f.eeods and spp,..,ds. different way of looking at traditioR81 data in this~ the 'Data Base Era'. It stresses the user's because the emphasis was on the machine's ability view of the data rather than a data processing to process batch jobs. The concept~ if properly understood and Today and in the future the emphasis will be view~ applied, can greatly simplify the task and improve toward on-line systems with heavy user involvement (see Figure 1). The cost of maintaining data the results of data management. The concept of ""Critical Mass"" can be processing support has swung from hardware to particularly important in the development and people (see Figure 2). Productivity is our goal. implementation of a research data management Management is constantly looking for oppo~tunities strategy. Research applications, data, data to substitute relatively inexpensive hardware to collection, maintenance and reporting differ reduce or eliminate manual effort. significantly froID traditional business applica- tions. This paper will describe the concept and Business va. Applications Resea~ch show how it might be applied in a research envir- onment. The typical business application can be 'Characterized as follows: Brief History o Repecative in nature (i.e. executed on a schedule - daily~ weekly~ monthly. etc.) The evolution of data processing might be o Relatively long payback period characterized as follows: o Consistent and i~entifiable data relationships and processing requirements. Phase I - Batch Byst~s with g heavy emphasis on accounting applications. Expensive Critical M8S8 - a definition hardware with little or no software support. The programmer was all MUch has been written abDut the subject~ but important. it is difficult to find a good general definition. For the pur",Sugi-79-53 Duffy.txt
"GRAPHICAL REPORT GENERATION US LNG PROC VIVIPLOT Michael p~ Farrell and ,A. bale Magoun Env1-ronmental Laboratory United StatsB Army Corps of Engineers E~eriment Waterways Station Vicksburg, Mississippi 39180 the efficiency of the routines not only in terms Al!STRACT of CPU, core, disk pack utilization, etc., but FROC VIVIPLOT is the first of a series of also in the amount of personnel time needed for SAS procedures that will produce copy ready production; the lack of generalized routines figures with some independence as to choice of that require little or no patches for ~ach pro~ ject application;, and finally, the lack of hard- The system has been developed by the plotter. McDonnell Douglas Automation Company (MCAUTQtm) ware and software compatibility among the major at the request of personnel at the U. S. Army graphic vendors with the subsequent need for Waterways Experiment Station. redundant application programs being necessary for each type of plotting device~ Th@ SAS procedu~e VIVIPLOT produces an In- termediate Plot File (IPF)_(MCAUTOtmj from IPF From a user's viewpoint, the key element missing from the current approach to graphiCS system routines that generate a data file which using SAS is the lack of a unified program and is post-processed to produce a file to drive support of graphical procedures by the SAS In- Calcomp (748, 663,. 960)·, Xynetlc.,g and Houston pen and ink plots, Glould 4800 and Varian stitute. This problem area has been recognized electrostatic. plots, and displays a Computek a.nd both by the members of SUGI (the need for Tektronix storage tubes. graphic. routines was voted second in current needs on the 1979 software ballot) and by the o£ PRDe Since the capabilities and gynta~ SAS Institute as stated, among other times, by VIVIPLOT are nearly identical to PROe PLOI~ line Goodnight at the 1978 American Statistical plots from PLOT can be easily converted to copy Association annual meetings (""Future emphasis ready figu~es using VIVIPLOT",Sugi-79-54 Farrell Magoun.txt
"time the programs will need maintenance as a result of changes in the SAS rou- Frequently it is necessary to write tines. a SAS PROC simply to interface previously written routines to existing procedures. The development of such procedures By waiving special features found in more can be broken into distinct steps; first, complex SAS PROC's simple versions can program revision and/or enhancement-- , be written using the tools available to which may mean writing a main line pro- , any beginning programmer. These tools gram if subroutine5 already exist or, if ! include a high level language such as the program is a main line, making , } FORTRAN or PL/I, existing JCL procedures changes in the code so that data can be and SAS macro's. interfaced with SAS data sets; second, additions to the JCL--which inClude The ease of developing such a proce- storage of the programs and aCCeSS to dure will be demonstrated by using a the data sets; and third, the writing FORTRAN subroutine implementing the Sande- of MACROs to facilitate usage. Tukey radix-2 fast Fourier transform. The points to be discussed inClude: As an example of program develop- writing the FORTRAN interface, making ment, I have used the Fast Fourier the necessary additions to both the Transform program, written in FORTRAN FORTRAN JCL PROC and the SAS JCL PROC, and presented on page 75 of Peter passing the data in the SAS program and Bloomfield' 5 (1976) book, Fourier Analy- finally assembling a SAS macro for use sis of Time Series: An Introduct~on. by non-programming users. PROGRAM REVISION AND ENHANCEMENT",Sugi-79-55 Partridge.txt
"IMPLEMENTING RELATIONAL DATABASE MANAGEMENT TECHNIQUES IN SAS William Ingram, University of Florida relation, Or ~ relation of degree n. Throughout history one principle All tuples of a relation are defined by ~eems to e~er~e: Gr~at ideas are simple the variable name or attribute~ ldeas. Th~s 15 partlcularly true in . The domain contains the range from data management. All too often, data- wh~~h a valu~ fOL an attribute, or base management systems run the danger varlable can be selected. The number of becoming cumbersome, inflexible, and l of values in a domain can be· extremely problematic. The logical interconnec- large or very restricted. Each tuple tions tend to muliply as new variables ~ust ~a~e a.key, or ruling part, which and types of data queries are added. [1] ldent~f~es It uniquely. The ruling part We must try to describe the data in can be composed of more than one attri- a way that will avoid the entanglements bute. The remaining attributes, the that can ~uild up in complex data struc- d~pendent part, describe the object de""""; tures. The desired data description flned by the relation. The ruling part techniques will (1) be understood easily should not contain any redundant by users with no training in program- attributes. Any att~ibute of the ruling ming, (Z) make it possible to add to the part ~hich, if removed still leaves the aat~base without changing the existing rul~ng part unique, should be placed in loglcal structure of application pro- a dlfferent relation or in its own sep- grams/ and (3) permit the maximum flexi- arate relation. bility in formulating unanticipated in- Thus, a relational database is quiries. Hierarchial, tree, or pointer- formed by assembling collections of linked logical data structures can often tuples into relations. The·process one inhibit changes that may be needed as follows in assembling the relations is the database grows. [1,2,3] called normalization. This process must The most natural way to represent be fol~owed so t",Sugi-79-56 Ingram.txt
"The Hole of SAS in tl1C! Support of Clinici'l Stuilies in H(-!oicinE: ,1. Phi1ir J'>1iller ~'flshiIl0ton University r""1cdic<1l School St. Louis. r.ti,O GJ1IO p the study's directors abaut such critical patient recruitment, protocol ele~ents as adberence, safety control ~uality and monitorin3, and t.he identificat.ion of"" SAS b.as become a populsr tool for the bottlenecks in the study's progress (rloore, et al, 1978). Organizing the data 8S a separate analysis of data from clinical studies, and i5 SAS d.ataset for each form allows straightforward increasingly being utilized for the management processing of the information. This data the research data. Particularly for of that described by structure is similar to large-scale stUdies, the challenge of effici~:.:'lt Ha<rell (1978). management aIJd analysis of vast Quanti ties of information is significant. In order to lt has been our philoBophy to Qecompo~e the minimize the cost of olinical studies, careful attention must be given to the allocation of separate tasks ao<l. then needs of the study into to determine which compute~ resources best meet information proces~ing tasks to appropriate the needs of particular tasks. The appropriate The achieve resources. objective is to computer resourCes differ from study to study effective utilization of hardware, 50ft~are and personnel. according to the needs of each particular study. This paper explicates some way~ we have found have approached the design of such SAS to be useful in solving particular tasks. ~le information sy$tem~ by capitalizing on locally available resources. A cost-effective solution lntrfacing ~ith separate is achieved for each subset of a study's needs data entry systems and appropriate interfaces between oomponents are pro.icted (Miller, et al, 1977). For almost For a number of 3tudies , we have found it all studies which we have approached in this desireablE- and fea.sible to implement a separate manner, SAS has been an lmpo!tant and integral data entr",Sugi-79-57 Miller.txt
"FORTRAN, COBOL, and the hoards of application d~ Often in ecological pilot field studies t programmers. What ~s diff~cult to understand is cisions as to data base mariagement, structure t the continuation of t.his RDBM strategy among ROB analysEs and report generatiori. can only be specu- managers today--the current generation of comput- lative ,since the data base requirements often ing. have to be developed in this phase of the study. In these cases, the lack of appropriate informa- Informal polla among RDB managers indicate tion prior to the study cannot justify detailed that an increasing number of RDBM systems are not and extensive pre-planning of research data base m~naseruent strategies. ~he potential liability being developed as outlined in many of the lead- ing references in this field. For example, flow of open-minded management of data bases bas to be minimized against the n~ed to be able tQ modify charting, one of the backbones of the industry, eontent and structure of large data bases. For has been shown to be an academic exercise wit.h many complex and large scale ecological field little application or help to real world comple~ RDB probl~s. Pert_ diagrams are v~ry informative studies being conducted at the Waterways Experi- ment Station SAS 76 under ISO provides the frame- after the final report is written. Dictionaries, fixed sorting strategies, cumbersome merging work for making open-minded research data base capabiliti:s, -data set recov~ry problems., etc., management systems practical and cost effective. are all dinosaurs, extinct but with varying de- grees of'belief by some RDB managers that they",Sugi-79-58 Farrell Magoun Daniels.txt
"THE USE OF SAS IN ADMINISTRATIVE COMPUTING AT BOTH THE UNIVERSITY AND FEDERAL LEVELS Herbert Kirk, SAS Institute Inc. Arnold Bragg, North Carol1na State University eRrs INTRODUCTION Figure 1. Information Con'tained in the Data Base There are 9-2 state agric.ultura.l experiment stations (SAES) J forestry schools "", and c.ooperat- Form AD-416 Research Resume ing institutions conducting agricultural research in the United States. Funding for research con- Year State and County ducted at these institutions is channeled through Principal Investigator(s) ·Accession Number the Science and Education Administra-tion, Coopera- Project Number Research Location tive Research (SEA-CR) for the United States Depart- Funding Type Status ment of Agric.ulture. The Current Research Informa- Contract/Grant/Agreement No~ 'title tion System, better known as CRIS has the responsi- Regional Project Number Responsib1e Organi~ation bility of keeping up with these projec.ts. eRrs I, Stet-ting Data Department which is supported by SEA-CR maintains a data base Termination Date City on all agricultural research projects dating back to 1967. One of the major objective,s of eRrs is to provide procedures for the interchange of Form AD-4l7 Clas6ification of Research information a.mong B-cieptis,ts and also provide information to SAES administrators for research Classification of Research: Type of Research: managemen t ~ Hatch Marketing (%) Acti.v1.ty To make CRIS as complete and useful as CODlIIIDdity Basic Research (%) each ,institution receiving federal funds possible~ Field of Scienc~ Applied Research (%) through SEA-CR submits project resumes to eRIS on Research Problem Ar~a Development Effort (%) all research projects. To enter this information Spacial Classifications Forestry into CRIS~ a Research Resume forru AD-416 and a Research Program classificat~on of Research Summary form AD-4l7 are submitted for each new or revisBd project. At the end of the fiscal year, accounting information Form AD",Sugi-79-59 Kirk Bragg.txt
"DEVELOPMENT O~ A SAS DATA MANAGEMENT SYSTEM ~R THE GERMPLASM COLLECTION AT THE ASIAN VEGETABLE RESEARCH AND DEVELOPMENT CENTER (AV1UJC) John N. Hubbell, Jr., AVEDC Research Environment From this examination of the AVRDC research The princlple objective of AVRDC is ta in- yi~ld vegetabl~ e~Qpa the requirements for a support sys- crease and quality of for environment~ the humid t~opica and 6ubtropics in order to im- tem for data management and analyses may be prove the quality of life for the large number of formulated. In early 1975, when I first formu- lated a system there were some very severe con- people at the low end of the income spectra. To reach this objective scientists from different straints. At AVRDC headquarters in Talwan~ there · disciplines have combined efforts~ Six crops ; was no large ccmputer in house. Only a small v have been selected fo~ improvement -- soybean~ Munroe 1860 programmable printing calculator was .' , } GZycine .m:IX, mungbeau. lfgna radia.ta, tomato"". available at AVRDC. If a la~ge computer was to Ly~operBic:on eBeuz.ent:um~ be used~ debugging would have to be done via the Chinese cabbage.,. Brosaica pekineneia.· , sweet potato'll IpomoeCi mail to a large computer .330 km away. The system batataa"", and white potato"", Solanwn tuberoaum. had to be initiated in the three months before I was to leave fo~ 8 two-year post in the Philip- Plant breeders have gathered germplasm from sources throughout the world. Pathologists and pines, thus leaving one BS~level staff member to entomologists screen the collections for resis- assist the scientists in the development of the tance to diseases and insects. Chemists identify system. accessions that are high in desirable nutrients With these constraints in our environment, and- low in undesirable compounds. Horticul- whatever system was selected would preferably turists, soil scientists, and economists evaluate have these following cha~acteri~ticg: (1) it accessions within the physical and socio-e",Sugi-79-60 Hubbell.txt
"NONLINEAR SIMULTANEOUS EQUATION MODELS IN DISCRETE TIME John SaIl, SAS Institute Models to be addressed Another type of dynamic model is run in CONTINUOUS TIME. These models can be described by a system of DIFFERENTIAL EQUATIONS. CS}fP is The model is a system of equations, possibly one softvrare product that handles these types of nonlinear, that are solved simultaneously for a models. The basic technique is to compute inte- set of variables at a given point in time. The model can be pictured: grals across time using variable stepsize methods that guarantee certain accuracy. Another type of dynamic model is EVENT ORI- output input ENTED. These models run in jumps of time that are variables variables not equally spaced. GPSS and SllfSCRIPT are popu- lar software products to handle these models. The ENDOGENOUS EXOGENOUS basic technique is to generate events that will happen at some time in the future, and manage these events in a next-event queue. lagged endogenous (feedback) Some processes are inherently one type or another. Sometimes the process may be one type~ Given values for the exogenous variables, the but be modeled by another type. For example, system determines values for the endogenous variables that uniquely solve the equations. consider raindrops falling into a bucket. The raindrops themselves are event-oriented. However, For dynamic models (across time), there is a since so many of these events happen, the process series of equally-spaced points in time for which of the bucket filling with water might be con- sidered continuous in time. However, if you mea- the model is solved. This is usually monthly. sured the filling of the bucket ~t equally-spaced quarterly, yearly, daily, or hourly. Sometimes intervals of time, you might want to approximate the results from one point in time are used in the continuous model with a discrete time model. the system after a delay of one or more periods. These are written in the system as !flagged endo- Translating bet",Sugi-79-70 Sall.txt
"PRoe REPT1FMD - A SAS PROCEDURE rOR REPEATED MEASUREMENTS.EXPERIMENTS WITH MISSING DATA ~1cNee William G. Jackson, Jr. and Richard C. Data Sciences USAF School' of Aerospace Medicine, Brooks AFB. Texas 78235 Division~ SECTION 1. Introduction Data Analyzed in Example 1 Table 1: The repeated measurements design' (2,) with subjects divided into several lc~atmenl,; groups Time I Group Subject 1 2 4 -2 is frequently used in experiments. Under cer- tain assumptions (2,4,8) a univariate analysis 94 97 22 1 1 41 of variance is appropriate and may be easily ob- 1 33 73 2 tained from ~idely available computer programs 67 81 1 50 31 3 such as SAS ANOVA (1,5) and BMDP2V (3) provided 54 51 78 37 1 4 there are no missing values. However, when mis- sing values occur~ the computation of all the 23 5 25 58 2 45 desired mean squares requires passing the data 2 27 6 17 35 32 more than once through a program such as SAS 80 87 13 7 2 GLM (l) or manufacturing a set o-f'dummy covar- 97 30 40 8 2 iates for a program such as BMDP2V. In either case the 'task is, relatively laborious and time 32 29 61 63 3 9 consuming. The SAS procedure REPTIFMn recog- 80 3 10 16 73 37 nizes mis-sing values in a SAS data set and auto- 60 53 13 65 3 11 matieally generates the dummy covariates, a set 48 18 12 51 57 3 of adjusted mean squares, and tables of adjusted meanS. Additional sunnnary statistics of in- terest in the repeated measurements model are Table 1. To run REPTIFMD the data are read into also produced. a SAS data -set with classification variables for group, subject, and time, plus any numeric var- The linear model upon which the analysis is iables to be analyzed. Once this is done, the based is given_ by only'necessary statements to run .the program are: PRoe REPTIFMD DATA= data_set_name; CLASSES list; 1, 2, g i 1, 2, Group, subject~ and time identifiers are named j in the list. The_VARIABLES~ BY, and TITLEn 1, 2. k statements are also available to be used in the usual way. whe're fixed me?-n 11",Sugi-79-71 Jackson McNee.txt
"THE PROCEDURE DURBIN M. £. McBride t - Clarkson College of Technology R. P. Parks, Washington University ""eil Testing the hypothesis that a sample of ob- = (3) CI servations xl'""'' x is a. random sample from a normal distribution nis possible through a vari- U(I) - ""(i_I) ci 1=2, ··· , "" ety' of statistical techniques. One of the earl j- er techniques was Pearsonls X2 test. Mor'e recent cn+I=I-u(n)' research has centered On the Shapiro-Wtlk test The c. IS are now ordered since it is their rel.a- and the Kolmogorov test. This paper describes tIve 'magnitudes which are of interest four such tests of- normal ity and presents a SAS procedure which performs the necessary computa- cell .:o:.c(2).:o:. ..· ~c(n+J)"" (4) tions. Three of the tests are due to a 1961 SioH metrika article by J. Durbin. The fourth tes~s Another transformation is made to set the ordered due to- a 1965 Biometrika article by Shapiro and c(i) 's into a more manageable form: \/i I k. The first section of the paper describes the = (n+2-1) (C(i) - C(i-I)) i=I ·...· n+1 (5) 9 four alternative tests. Each statistical test is 1 presented with the necessary information to un- o. c(o) = derstand the use of the test. The second section Note that each g. 2:.. 0 and tha-t provides a description of the procedure DURBIN, I its features, how to calf it, and an example run. n+1 0+1 The final section presents the results of a sMall I g, = IC(!)=I. monte carlo study to il Justrate the power of the I 1=1 i=l alternative tests. Durbin has sho...,rn the remarkable result that the THE TEST STATISTICS g., . .. , 9 J which depend on the ordered inter- v~ls have""Ine same distribution as the unordered The procedure DURBIN calculates four alter- native tests of normaUty. on a random sample of n intervals c 1P . q c + ' This is the key result nf deviates Xl'''' x _. Three of the tests, due to to Durbin's transformation. J. Durbin fBiome~rika 1961], are exact tests In that ,the tests yield exact probabi litfes of re~ Letting je",Sugi-79-72 McBride Parks.txt
"abIes and a list of functions to be An SAS macro is described .. hich applied. More specifically, the macro performs robust multiple regression. can process mUltiple datasets by setting the macro PASS LMT to the number of data- The technique is ·implemented as a macro sets to be passed, thus iteratively in order to provide the user with maxi~ mum access and flexibility of program executing the fetches ·in the regression execution. The macro is constructed in macro. Likewise, on each pass the user can select any set of the four functions a manner 'such that the user has the option of supplying both the appropriate described by setting the value of Fl-F4 weighting function and the algorithm to 0 or 1 depending on whether that function is tabe applied. Additionally, control information. Addi tionallY, -the macro is designed such that multinle the U5·er can --easily modify _the conver- datasets may be processed through a gence limit, the maximum allowable inter- single macro call; thereby enabling actions; and measure ·0'£ residual '~the the user to assess the performance of spread used (e.g. the median absolute particular weighting functions. Finally, deviation, or the inter-quartile range). the macro is demonstrated in an example The macro will compute for each pass by Drapper and Smith (1966) in order to compare each function's treatment of the executed, an initial least squares fit, the corresponding ANOVA table, and out- outliers. put a matrix of the estimated parameters. Likewise, for each function selected the macro will pring; 1) a matrix of weight",Sugi-79-73 McElrea.txt
"A SAS MACRO FOR A DISTRIBUTION-FREE TEST FOR THE PARALLELISM OF TWO REGRESSION LINES Robert Rogers, USDA Forest Service Sandra Novingert USDA Forest Service INTRODUCTION Parametric methods for testing equality of vations. A uniform random variate distributed slopes of two regression lines are commonly used on the interval (0,1) is generated for each in forestry and other fields to obtain informa- observation in the respective datasets. The tion about the nature of the differences, if observations are then sorted by the values of any, between the lines. These procedures are the random variate. If n is the largest even used in particular to test whether observations number of observations in the dataset containing from two or more populations have the same rela- the fewest number of observations, then the last tion between the dependent and independent vari- n. - n observations from the ith dataset are ables. However. these methods for comparing dtheted. regression lines under the usual assumptions PROC MATRIX is used extensively to calcu- (normally and independently distributed error late and print appropriate statistics. The sum of the positive signed ranks, r+ is calculated terms, with the error terms in the regressions h~ving equal variances) should not be used if as foLlows: these assumptions are not met. 1. Compute slope estimators u i "" after forming n/2 = m pairs of X~J"" with X.J J'~ such Several non-parametric methods have been that ~ ~tntl made available for comparing regression lines. Y. -Y One procedure by Potthoff (1965) is not distri- i j; line = 1,2; = 1, .·. ,m u ij = j+m 1., j =i bution-free but is non-parametric in the sense Xi, j+m - Xij that continuity is the only assumption made con- where Xil--:. Xi2'::·· ·.::X in · cerning the error distribution. Sen (1969) derived a method for testing the parallelism of 2. Randomly pair~ using the randDmization several regression lines tha't is not distribu- technique mentioned earlier, the u "" 's with the tio",Sugi-79-74 Rogers Novinger.txt
