text,name
"Counting in a PROC FSEDIT Subset John Paul Elrod, Johns Hopkins University this author at NESUG '92, which required the use of a INTRODUCTION substitute where command with a more complex syntax When using the where command to display a subset of due to limitations in SAS® version 6.07.) data in PROC FSEDIT or PROC FSBROWSE, there is Once the code has detected a where command, it first normally no way to know how many observations are in the subset being viewed without scrolling through all the parses the command arguments, i.e. the where clause, by using a do until loop to concatenate each argument records. The techniques shown in this Code Corner paper provide a way to simply issue a count command to word retrieved with a word(I) function into the wclause variable. The nextwordO function call clears each word have SASlFSP"" return a note on the message line from the command stack as it is processed. The saying: complete where clause is then applied to the secondary copy of the data set using a whereO function. Command ===> count NOTE: 524 Observations are in this Subset. In the process of intercepting the where command above, This SASIFSP Screen Control Language program the code has cleared the command stack. If control was implements a count custom command and an returned to PROC FSEDIT at this point, the procedure interception of the PROC FSEDIT where command that would never see the original where command that was facilitates the display of the observation count. issued and the data set being displayed would not have the where clause applied to it. To avoid this problem, the SCLCODE code must place the complete original where command back on the command stack before returning control to The first step in the code is to issue the control always PROC FSEDIT. To do this, the where clause is appended command, which is needed to create any custom to the word ·WHERE"" and stored in the variable command in SASIFSP. wcommand. The call execcmdi(wcommand,""noexec"") function",Sugi-94-32 Elrod.txt
"presonled in tho form 01 a SAS macro, FlATFILE. Now the DATA step indicated can be replaced by a macro invocation. For to Make External This paper is an expanded version of -A Macro example: Rat Files"" given at SUGI1S. In addition, several corrections to tho macro have boon made and ~ has boon Improved through tho ""FLATRLE (DATA = MYDATA, OUT = 'FlATRLE.DAr) uso of CALL EXECUTE to dump tho linal stop in tho input stack. The original macro used arrays of macro variables created by The Kernel Idea CALL SYMPUT to write tho final stop. Tho array processing can be significantly slower. A SAS® macro to construct oxtemal flat files from SAS date sots The kernel idea is absurdly simple. Given a SAS data set is considered from the view point of the user interface; SASDATA The central issue is · How do you give the user as much control x z y as he wants without requiring more work than it takes to write out C the whole program? 2 3 abc universaJ~ of tho problom and tho simplicity 01 tho 'PUT 4 Tho 5 6 del ~ statemont DATA stop program mako a clessic macro problem. 7 S 9 ghi The topic is presented as a tutorial teaching how to develop a Supposo we can obloin another SAS date sot SAS macro. A plan is laid out, tho paramoter interface as a system of defaults is discussed, and then the macro code is prosonted. Only basic macro techniques are used in the code, except for an NAME OUTFMT occasional CALL SYMPUT to make macro variables, the key use x of CALL EXECUTE to dump SAS oedo in tho input stack, somo BEST3. y ""UNQUOTEs 10 provido for macro calls in tho paramoters, and a F3. Z 3. ""NASTR 10 write ""FlATRLE on the log. ""NRSTR is usad more significantly in some of the examples for invoking the macro. C $CHAR3. ~h Now we could generate the PUT program a simplo DATA",Sugi-94-33 Whitlock.txt
"Every organization is faced with a set of common concerns when implementing a successful enterprise-wide data access strategy. This paper will define two distinct views of enterprise data -- the data provider and the information seeker. Data is a valuable resource for decision making only after it has been made accessible to seekers who need the data. There are two barriers which must be overcome to implement a successful enterprise-wide data access strategy -- diverse data sources and data distribution. This paper will also take a look at a company that has successfully implemented several decision support applications with the SAS® System, supplying users around the world with valuable information.",Sugi-94-34 Lochbihler Wallace Habich.txt
"SASe vs DB2· as a Relational DBMS for End Users: Three Corporations with Three Different Solutions Stephen C. Scott, Scott Consulting Services, Inc. CORPORATION A: (TABLES 1, 2,3,4,5) ABSTRACT: o DB2 EATS MAINFRAME Three corporations with different sizes and types of Corp. A had designed a relational information Relational DBMS are reviewed. All three started repository. The extracts from it's legacy systems with DB2 as the DBMS and SAS as the analysis and were to be loaded monthly into a carefully designed DBMS where analysts could study the data in order reporting system. to make improved business decisions. At the final stages of testing the system in DB2 - with 5 % of Corp. A sought to build a information warehouse and to store its data in DB2 tables - but in the the data loaded -it was projected by capacity process discovered that SAS software as a DBMS management that the system would take 100% of reduced CPU times by over 86%. Because of the the CPU! Since the project was supposed to take size of this database - 30 gigabytes - stored on 17 under 10% of the CPU - something needed to be 3380 triples . the potential saving were in the done. millions of dollars. o SAS RESCUES MAINFRAME Corp. B purchased a DB2 based Human Resource I was asked to set up tests and perhaps design an and Payroll System. They also built a DB2 extract from the DB2 system into SAS data sets of corporate reporting database based on the the most used elements - to see if the goal of 10% production system and updated daily - and a SAS could be reached. As a first step I took all the DB2 tables and placed them as they were into SAS data reporting database from which the sets. To my surprise - and to the corporations - weekly/supplemental/monthIY/Quarterly/annual reports are produced. By reporting from SAS there was a 80% - 99% reduction in CPU time instead of DB2 or Flat File they reduced potential accessing SAS data sets. Therefore - since the original design of the tables was what was rea",Sugi-94-35 Scott.txt
"PROVIDING USER FRIENDLY ACCESS AND SUBSETTING CAPABILITIES TO NON-SAS DATA ACROSS OPERATING PLATFORMS. Jim Anderson, Blue Cross Blue Shield of Nebraska Advanced SAS® software Macro techniques, SAS/CONNECT® software and a Data Step View are used to span operating platforms, access remote files and create locally resident SAS Data Sets. Macro Windows provide for the specification of remote external data files for input, the entry and editing of values used to subset the remote files and the naming of local output data sets. Automated connection facilitates the transfer of selection criteria from the local to the remote platform. The remote environment utilizes the received criteria to direct SAS Macro access to and selection from external data files using a SAS Data Step View. SAS data are downloaded to the local processor without the creation of intermediate remote data sets. Following automated SAS/CONNECT signoff, control returns locally. FRIENDLY %00 I~JOI %TO 9.)06; With the proliferation of computing technology DATASET&I; in the workplace, there exits a large population INFiLE FILE&I: -~. of non-programmers who must advance beyond RUN:%END: the reception of canned reports to interactive data analysis. A growing number of SAS ALLOCATION Data files and SAS libraries must be allocated in products are addressing the needs of the non- programmer. These sophisticated SAS products some fashion prior to their use. Dependent upon incur additional licensing fees and are therefore the level of computing expertise of the intended user, is may be of benefit to make allocation as not available for all sites. However, Base SAS transparent as possible. Placements of software is required for all SAS installations allocation statements in a autoexec file or and, using the macro facility, a developer may create ""windOWed"" systems that are impressively assignment to function keys are alternatives. friendly to the user and flexible for the When using the SAS macro facility. the Macr",Sugi-94-36 Anderson.txt
"DB2~ USing the EXPLAIN Feature to Improve Query Performance Frank Solcntan, Blue Cross Blue Shield of CT North Haven, CT 06(73 .lBSTR.lCT - Providing pointer controlled access to data - Avoiding scanning of all table data - Avoiding sorts This paper discusses the use of the SOL EXPLAIN - Avoiding access to the table data entirely feature of DB2 to""assist in the understanding of bow DB2 btuldles an SOL query request and how to look for tuning opportunities for better query How does DB2 an SOl query? perforaenee. This paper will explain how DB2 prOC!!5S processes an SOL request. how to use the SOL EXPLAIN statement with the SAS8 SOL PASS-~ The SOL statement that is presented to DB2. whether dynamically (SAS. QMF) or through the BIND Facility. obtain the EXP~N results. and interpret what those results maan. In addition. process (application programs). must move through this paper will present some helpful ideas for many internal DB2 components to locate and retrieve physical table data. The following gives optimizing queries to save both time and system overbead. a flow and description of the DB2 components used to satisfy an·SOL query request: 1I1TROOOCTIOlf SOL Parser - Checks for proper SOL syntax To acquire the skills to enhance SOL query performance it is important to understand the Optimizer - Confirms the users authority underlying component structures that make up the - Decomposes query into query blocks 1m2 DBMS. 1m2 is a Database Management system. a query block represents a section of an comprising of two dimensional tables"" and indexes that fora a basic relational structure. SOL SOL statement e.g .· base SELECl"". a provides tbe means for data access and retrieval subquery. a UNICN froa ~ tables. Internally. ~ contains tables - Merges query with any DB2 table views that fora a catalog that store information about being accessed in the query all DB2 objects. An intelligent component of DB2. - Obtains catalog statistics for DB2 objects the optiaizer. deterain",Sugi-94-37 Soloman.txt
"ted the Abstract Tennessee Comprehensive Assessment Program (TCAP) The Education Improvement Act of the State of in 1990 as a measure of student academic progress. The Tennessee mandates that the influence of school systems, scale scores from the TCAP tests administered every spring are used by the Tennessee Value-Added Assessment schools, and teachers on measures of student learning be assessed. Students are tracked across years since the System (TV AAS) for evaluating the progress of school assessment is made on a gain basis, instead of the raw systems, schools, and eventually teachers (Sanders and score or percentile basis. Although most students have the Horn, 1993). Students are required to take the test in grades two through eight,' and in grade ten. Some systems same identification information from year to year (e.g., name, Social Security Number, etc.), many do not. Even also test students in other grades. students who do not match contribute information to the analysis, and are included in the database. Since Henderson's Mixed Model Methodology is used by TVAAS to analyze the data, even students who do not The database was begun using data from the 1989- match contribute information to the analysis (Sanders and 1990 school year with approximately SOO,OOO records. Horn, 1993). Students may not match for any number of Currently, over 2,300,000 records are in the database. valid reasons: they move out of state, or have moved into Beginning last year, data about teachers",Sugi-94-38 Schneider.txt
"This amount of CPU reduction can easily be obtained by This paper explores a number of SAS System data making a large, inefficient job more efficient. On the other hand, a huge loss could occur by re·wr~ing an application management and coding techniques for improving efficiency. After efficiency is defined and some basio using techniques that will save only a minimal amount of efficiency techniques are explained, some SAS Version resources. 6.07 + features are discussed from an efficiency viewpoint. These features include PROC SaL, SAS data set If any of your costs are variable, attempt to take advantage compressing, the Stored Program Facility, and SAS Data of this variability (eg. lower job costs that may be offered for Views. off·peak job submissions, better response time during the lunch hour).",Sugi-94-39 Wilson.txt
"CONNECT TO DB2(SSID=DSN); CREATE TABLE SCOnwND AS This paper will discuss SAS® 6.07'5 Sal Pass-Through Facility SELECT - FROM CONNECTION TO DB2 and how it eliminates the need for access and view descriptors (SELECT YEAR, MO, DAY, HR, WSPD. when retrieving from and updating D82® databases. Techniques WDIR described here can be applied to other relational databases. Sev- FROM ADB.SFC724338 eral of SAS Sal's other features will also be covered, including WHERE YEAR BETWEEN 1971 AND SOL and macro variables, summary functions, the case expres- 1991); sion, and mUlti-table selects. %PUT &SQLXRC &SQLXMSG; DISCONNECT FROM OB2; QUIT;",Sugi-94-40 Whitney.txt
"Scott R Nelson, National Biological Survey, Ann Arbor, MI Abstract the nurrber of fish bearing a marl< to the nOO""ber without a marl< can be used to estirrete the nurrber of fish in the po~ation at the Reliable estimates of abundance and survival, gained through previous mar1<ing event (Seber 1982). Survival rate estirretes can rrarl<-recaptwe studies, are necessary to better understand hoNto be derived by noting changes in the estirreted nun'/Jers of fish in manage and restore .lake trout populations in the Great Lakes. the population. Techniques to estimate survival and population Vlbrking with a 24-year data set from a rrarl<-recapture study size are well developed and the interested reader is referred to amducted in Lake Superior, we atterrpted to disdose information Seber (1982), Pollock et aI. (1990), Pollock (1991), and Nichols on tag shedding by exarrining recaptures of doltJIe·tagged fish. (1992) for an in\roduction as well as to the notable volumes by The data set oonsisted of 64,288 observations on fish which had Brownie et aI. (1985), Burnham et a\. (1987), and LeBreton et aI. been marl<ed with one or rrore tags; a subset of these fish had (1992). been marl<ed with two tags at initial capture. Although DATA and PROC statements could be used to obIain some of the information One of the key asslfT1llions in rrarl<-recapture sludies is that we sought these stalements could not be used to extract a mar1<s are never lost or tags are never sIhed (Seber 1982). CIJIllllet",Sugi-94-41 Fabrizio Nelson.txt
"Georgia Valborg Kvigne, Battelle Memorial Institute, Rapid City, South Dakota Michele D. Strachan, Indian Health Service, Rapid City, South Dakota forms, and is a component of the Foetal Alcohol Syndrome ABSTRACT Applications Facility (FASAF). FASAF is the outgrowth of two sources of data collection and an automation tool. About 8,000 babies are born each year with the characteristic Specifically, the South Dakota FAS Surveillance Project draws birth defects or developmental disabilities associated with in upon medical chart abstraction administered by the FAS utero exposure to maternal consumption of alcohol. These Surveillance Coordinator, and the developmental clinic visits characteristics Bre collectively know as Foetal Alcohol conducted by the FAS Surveillance Director, a physician. The Syndrome (FAS). The CDC uses an epidemiological approach automation tool selected was SAS software, version 6.04. for to assist states to address public health problems. The first the PC, and the applications developer blends the capabilities step to help South Dakota address the FAS problem was to of the software with the preferences of the Project Director develop and establish a surveillance system. SAS® software and Coordinator. This is reflected in the third objective to reaching the goal of developing and establishing an FAS on the PC. featuring SAS/Ar:® and SAS/FSP@ software. was surveillance system, that is, to control for accurate and used to construct a PC-based, menu-driven da",Sugi-94-42 DAlmada Kvigne Strachan.txt
"very fins! thing you should see is the highest _ 01 totals: II you are interestod In the NorIh Region sales you pIaoe an X In the SELECT FLAG cctumn 01 the NorIh line and press PF3. When 8 report has several thousands lines. It is limost impouibIe to review on-line. Even the PROC REPORT is a subject 01 this ""Von Neuman Curse"" - rigid sequentlafrty. Ult SAS data ...t.: AtI.SuCa2 ..................................... This paper explains how to build and Implement an on-line data _ r . which allows you to ... an overall summary or you- data. then to 'dr1ll IBN BY REGI.ON $A1.ES · ······················ :"":"" ··. ""':~'!'~!"" ····· down' on selected foelds to cisplay detaH lines that make up those siat.. .S"""""" REGION CX>5T QUNlTITY GAIN/LOSS ments. Therelore you can target SpecifIC ar_ or Interest without hav- SOLI> FIo>G Ing to view or IICfOII an entire report. EAST St,ll1 12J.ts'.~8 1.233."" 234,5'1 · ., WiST 6~.U2 2.33t.SS NORTH 3CS.678.90 """".SU -1111.22 X This is a two step procedure. First. lor each subtotallevet In the report 889,971 156.'89.01 J.ltS.56 S""""'H a DATA member Is bum; I.e.. each _ is represented wtth Its own DATA. all In the Ame LIBREF. The lowest _ is a window to the Total 1,086,213 1.160.492.58 S,802.33 INFILE. Each oo-vallon on this level Is actually net or detail obser- vations grouped together "" as many as wtU Hli up the screen leaving To EXIT - PRESS PFJ. to puu.e STATES by UGICIf place an X 10 room lor the header and bottom fines. By paging back and lorIh yo",Sugi-94-43 Ostrovsky.txt
"With increasing requirements for more Samples of production hardware are selected complex analysis, a structured database for visual inspection (VI) at strategic processes management system is essential. This paper using pattern recognition tools. The VI tools describes some of the structures as well as the (Le., TEN COR and KLA) are loaded with image advantages and disadvantages of the file patterns present on the wafers at that process systems used at IBM's semiconductor production gate. The tool highlights optical deviations from facility in Essex Junction, Vermont. these patterns. The manufacturing (MFG) group then uses scanning electron microscopes (SEM) to inspect these deviations, with the resulting information stored in a database where process",Sugi-94-44 Lord Wiggin.txt
"MANAGIN.G CENSUS DATA TO IMPROVE PUBLIC RESPONSE Author, Jay K. Keller, Census Bureau, Washington, D.C. enumerators to a significant INTRODUCTION number of nonresponding Public response to the census households. is a major factor in We have identified and begun determining census costs in dollars, staffing, facility testing improved technologies size and number, and other to speed collection and processing of census data and resource requirements. The to give householders greater 1990 census cost about $2.6 billion; the cost of the year flexibility in how they can 2000 census in actual dollars respond so it is simpler for could approach $4.8 billion them to respond to the census. Research to measure the without changes in census public's preference for various design and improvements in response mechanisms has been public response. conducted, and we are assessing One way to increase the publicly available response willingness and ability of technologies as well as current householders to respond to the and emerging data capture census questionnaire they technologies. receive in the mail is through We are seeking ways to involve questionnaire design and state, local, and tribal mailing package formats that are much easier for respondents governments, as well as other organizations and interest to understand and complete. groups, in taking the census. Another is through the use of notifications for alerting and A major goal of these reminding respondents to initiatives will be to explore complete the forms. Over the the potential of using last two years the Census administrative records and Bureau has experimented with other existing information to many design and implementation reduce cost and improve the strategies that proved to quality of the census. The use increase the mail response rate of administrative records may (MRR) substantially. Along reduce our personal interview with friendlier formats, we requirements with households have learned that multiple mail",Sugi-94-45 Keller.txt
"OOLKIT® where numbecoLrecords is a long integer (long) containing the Software may appear to be a very difficult task. An integrated number of records in the file and file id is the file id returned from /Lopen. -- development environment, nicknamed TIDE, is currently under development and should ease the burden. TIDE is available in To read from the file, we use the following function and calling beta-test mode and will become part of SASITOOLK1T Software. sequence: ll_read(file_id, record_number, INTRODucnON &returned_data, &returned_data_sizel; The SASrrOOLKIT Integrated Development Environment. or TIDE, is a program written using FRAME technology to provide where return_code is an integer (int) returned to indicate success the users of SASfTOOLKIT Software with an interface which (1) or end-of-file (0); file_id is the file_id returned from'Lopen; simplifies the application development process. A user with ~mited record_number is a long integer (long) containing the desired knowledge of SASITOOLKIT Software should be able to use TIDE record number; returned_data is a pointer (char -) thatwiJI be set to develop functions, formats, informats, procedures and engines. to the address of the character string that has been read from the Among the features provided is the ability to generate source record; and returned_data_sjze is a long integer (long) that will be code templates (in C, FORTRAN, PUI or IBM 370 assembler) on set to the total size of the record. Note that in the ca",Sugi-94-46 Schaffer.txt
"Data Sources SAs/CPE software for OpenVMS is designed to analyze and SAS/CPE software for OpenVMS provides a variety of analysis manage data from various data collection utilities including: and data management tools for OpenVMS performance data. I! supports the OpenVMS Monitor utility. SPM. DECps and the OpenVMS Accounting facility. In addition, SAs/CPE software · OpenVMS Monitor facility can be used to analyze disk usage and Ethernet traffic. · OpenVMS Accounting utility This demonstration focuses on new features available in the · VI<X Software Pertormance Monitor (SPM) next release of $AS/CPE software for OpenVMS including a · Polycenter Pertormance Solution (PPS) Software new Menu interface, reporting interface, Performance Data Base (POB) Management and dynamic facility definition. In addition, SAS/CPE software for OpenVMS includes facilities to:",Sugi-94-47 Dineley.txt
"The SAS® System: A Complete Client/Server Solution SAS Institute Inc., Cary, NC Cheryl A. Gamer services Is completely detennlned by the needs and goals of each INTRODUCTION Individual appllcallon. Each set 01 services has a laI~y defined set Applications of all kinds have four basic elements. Rrst there's the of beneflts and drawbac\(S. By matching these characte~stlcs to need to aooess data. Then there's a need to manage data - to the characteristics of your data and your appllca~on needs, you get the deta In the right fom'at lor further Inves~gatlon. There's can determine how to best combine these services In order to also a need to analyze data. applying logic In an effort to translate wrtte the most efftctent distributed applicaton. raw data Into uselu1lnforma~on. And flnally, there's a need to Infonn~n present the obtained from analYsis. IMPLEMENTATION CONSIDERATIONS The aooess to the deta and the processing tnvolved In managing and analyzing the data can be dlstrtbuted across plaUonns In a COMPUTE SERVICES va~ety at ways. The following se~ons desc~be the types 01 services provided by the SAS System to enable op~mal The compute services avallalble In the SAS System can give you distribution of these acHVltles. These services Include compute easy access to many of the remote resources on your network services, dala transfer services, and a new capability offered by from a single local SAS session. This results In maximum the SAS System · remote library services. Guidelines lor choosing u~llza~on of all of the compu~ng resources within your the right SOMC8 or combination of sarvlces arG also given along organlzatton. Agure 1 Illustrates the concept of compute services. with fullher usage details. COMPUTE SERVICES FOR IMPLEMENTING DISTRIBUTED SERVK:ES APPUCATIONS The SAS System provides two sets 01 services to .enalble the development of distributed appllca~ons. The flrst Is compute serviceS; these services give you access to all 01 the comp~ng resources on your",Sugi-94-48 Garner.txt
"nstitute Inc., Cary, NC ABSTRACT SAS flies In the remote library can now be manipulated by SAS programs on the local machine. Access to data from the SASe System Is constantly being Remote library access has been available through the expanded and enhanced. In the last year. features have been SASJSHARE* product for many years, but server access was released that allow transparent access to remote data on restricted to SAS programs running on the same machine machines with different machine architectures (called remote archltecture. For example, a SAS program on one MVS machine library services). A new feature in development will OPEN access could access a SAS data library through a server on another MVS to SAS Data for non-SAS applications (such as Microsoft Word) machine. Since 6.07, the SAS program or server could execute which utilize the OOBC API In a Windows environment. on MVS while the other executed on CMS because both MVS and eMS execute on the same IBMilP 370 machine architecture. These new features are built on a modular system architecture that often provides more than one way to accomplish a given In the fall of 1993, expenmental code was released which allowed distributed data access task. To choose the best method, It Is access between a SAS program executing on one machine adVantageous to understand the processing performed by the architecture and a server running on another architecture. For components of Multiple Engine Architecture. Future example, a Windo",Sugi-94-49 Wallace.txt
"Introduction to FRAME Entries in SASIAP Software John C. Boling, SAS Institute Inc., Cary, NC INTRODUCTION SASIAF software, announced in 1985. is an application facility for building interactive enterprise information systems. As the user interacts with the application, the application can customize and execute SAS source code interactively. noninteractively, or even on a remote machine. other source programs such as Basic, Fortran, Cobol, and PUI can also be customized and submitted for execution from the application. Prior to the introduction of the FRAME entry, entries within a SASIAF application could not easily intermix text and graphics. As a result, SAS/AF-entries did not take on a graphical user interface appearance. The FRAME entry, available in Release 6.08 and subsequent releases, supports the intermixing of text and graphics. As a result, SASIAF applications can now take on a graphical user interface appearance. Display 2 . Example FRAME Entry GRAPHICAL USER INTERFACES OBJECT ORIENTED PROGRAMMING TERMS Graphical User Interfaces are mutti-window, graphic-oriented user applications. Typically, they contain window elements such as FRAME entries take advantage of object-oriented concepts, the bit-mapped and structured graphics, icons, pull-down and pop-up latest development in programming and interface techniques. A menus, command buttons, scroll bars, and sliders. Most also use discussion of some object-oriented terms is helpful to a mouse device and pointer control. With GUI-based applications, understanding FRAME entries. users typically navigate through the application by pointing and Clicking on their selections with a mouse. Object The design. of an object-oriented system begins not with the task to be performed but rather the aspects of the real world that need to be modeled in order to perform that task. Objects offer a very natural way of breaking down the problem to be solved. Each object has a range of behavior to be modeled, and each has to main",Sugi-94-50 Boling.txt
"This demonstration will highlight and show the new component To assist in tile collection of real time data and bring it into the Which will be available in the SAS System to collect data from SAS System, the Institute has developed a real time data server. different devices in a continuous manner as would be the case in This server, which currently is designed to run in a stand alone a real manufacturing environment. This component includes a UNIX environment. will provide the communicatlori and control robust data server which will communicate and collect data from access of data by SAS users (clients). Please refer to Figure 1 for different data devices-like PLC's, scanners, and so on, and a SAS a schematic of the server. IJO engine to allow a SAS user to communicate and extract data from the data server. Initial implementation will include the support for devices which can communicate using TCPJIP sockets. However, API will be provided for users to write their own device drivers to talk to devices which are not supported by the TCP/IP driVer. This data can then be fed in a continuous manner to the SHEWHART procedure tor immediate out of control analysis.",Sugi-94-51 Ghosh.txt
"peripher.al units, e.g. ABsTRACT Client/server computing is understood in many plotters, are often critical for business applica- different ways, ranging from being the revolu- tions. We can see how important it is that our tionary new model for. computing in the 90's, to client/server solution supports various kinds of simply a buzzword to which we all must pay lip- hardware so we can maximise the returns of all service. In this paper we will attempt to describe our hardware investments. It is also important different kinds of client/server applications, both that our client/server solution is open for the by examining the current market offerings, and future, so that we can take advantage of new by taking a more abstract view of the way in achievements in the field of computer and net- work technology. which clients and servers could interact. This abstract view looks at five styles of client/server Software Resources applications, as defined by the Gartner Group, There are three main kinds of software: systems following their research into the use of cli- software, business applications systems and ent/server technology by a number of user data. By systems software we usually mean the organisations. The five styles are: operating system itself, but tools used to develop · distributed data access the second kind of software, the business appli- · remote data access cations, must also be considered. A third thing · distributed processing to remember, and that never should be",Sugi-94-52 Bengtsson.txt
"o alter the string of form characters. Recent development in PROC REPORT includes new presentation capabilities and user interface improve- The 10 Option ments. The enhancements will be available first under the name PROC TREPORT. The formal demonstra- Specify the 10 option on DEFINE statements. Any tion presents these enhancements in the course of column specified as an ID column and all columns to designing and interacting with several reports. the left of an ID column repeat at the left of every page of a report. The use of I D columns ensures that all report rows can be adequately identified when there Relationship of PROC TREPORT to PROC are more columns than will fit on one page. REPORT PROC TREPORT is a vehicle for delivering early, ex- perimental implementations of new PROC REPORT ~""~ ------------------------- features. All of these features will soon become part of PROe REPORT. You can invoke PROC TREPORT .. using a procedure statement. ,"" , O~_ 71.51S '"" H.3t. 1'0... 1 ~t. 7~.4Q2 DO ~1.8n "". no lIortl>"". ... ,-~ i~.lIS 57.:1:10 n.""G ,~ '"" lJ.'91 '"" U.IIC '"" KOdr.u'n 70.3'0 '"" proc treport data=sasuser.inventry n. Qo;orloth SO.5<l1 ~~.Jll '"" report=sasuser.reports.instock; on ~_vnle ~1.71<: U.3l'1 '"" Lot_v"""" no SOl.Ul U.~~l '"" All of the options of PROC REPORT remain valid and some new options have been added. Display 2. ID Columns, First Page The BOX Option Specify BOX on the PROC TREPORT statement or set the BOX option on in the ROPTIONS (report options) window to",Sugi-94-53 Eaton.txt
"popular programs which access data through ODSC include a front end to present the data in a more ODSC provides an interface to many diverse data visual model and create the SOL queries for you. sources on the back end, and many applications The SAS System provides this capability in the support it. The SAS® System for Microsoft® Ouery window under SAS/ASSIST®. Windows exploits this capability to provide enterprise solutions for sharing data from multiple ODSC is part of WOSA (Windows Open Services sources. Architecture), a set of standards which allow programs to implement consistent interfaces in",Sugi-94-54 Barnhart.txt
"GURING YOUR GUI o Override controls on SAS AWS This demonstration focuses on the Graphi· o Override controls on SAS cal User Interface (GUI) enhancements to application windows the SAS System in Release 6.10 for Micro- o DLGOPEN, DLGSAVE options soft Windows. We will show the major en- PRINTING hancements including a description of the improved GUI and increased application in- o Print dialog tegration capabilities. Some of the improved o Printing through SAS/GRAPH GUI capabilities include a conf-'Jrable tool o Print Setup dialog bar, a more robust help system, ,lore meth- E-MAIL ods to configure your GUI, printing im- o E-mail dialog provements and electronic mail (E-mail) o E-mail access through DATA step support. Application integration enhance- ments include support for Object Linking APPLICATION INTEGRATION and Embedding (OLE) and Open Data Base o OLE Connectivity (ODBC), a method to access oODBe extemal Dynamic Link Libraries (DLL's) and the ability to import and export graphics to o Accessing External DLL's and from common PC data file fOmlats. For o Import and Export Graphics Data more details on the Release 6.10 GUI en- hancements, refer to ""Enhancements to the REFERENCES Graphical User Interface for the SAS Sys- tem on Personal Computers"". For more de- Rigsbee, Carol Williams (1994), tails on ODBC, refer to ""Sharing Enterprise ""Enhancements to the Graphical User Inter- Data with ODBC"". face for the SAS System on Personal Com- puters"", Proceedings of the Nineteenth A",Sugi-94-55 Rigsbee Schroedl.txt
"· Issue the QUERY command in the display manager's Program Editor window. The SQL Query window is a production feature in SAS/ASSIST · Issue a CALL EXECCMO('QUERY') statement from a SASlAF® software beginnin[ with Release 6.08 TS40B and Release 6.09 application. The call execand can include any combination of TS037 of the SAS@ System. This feature provides a point and the parameters illustrated in the following statement click environment to build sal queries and reports with minimal ef- fort and no knowledge of SAS System syntax. CALL BDCCIID (. QUERy PROFILB=l1bname_catname.profl1ename, ACCBSS=access mode,",Sugi-94-56 Cummings.txt
"ctivity solu- tions for VSE mainframe environments. signed to display data on a terminal. Us- Connectivity issues must be addressed for ing this type of communication for con- VSE to be a viable operating system. nectivity is common in VSE environ- There are two primary methods of com- ments, but it has its limitations. Draw- munication between VSE and other plat- backs include enforcement of data into a forms: 'terminal-based communication screen image format, even though it is not and program-to-program communication. intended for users to read from the Examples of terminal-based communica- screen; character set encoding must be fa- tion protocols include 3270, High-Level cilitated; and transmission packet sizes Language Applications Programming In- are restricted to screen size, which is gen- terface (HLLAPI), and asynchronous erally around 2K bytes. HLLAPI is a communication (ASYNC). mM's Ad- standard 3270 programming interface vanced Program-to-Program Communi- that uses the LU2 protocol of System cation (APPC) provides VSE with peer- Network Architeture (SNA) to communi- to-peer communication capabilities. The cate with a mainframe host. Emulator SAS® System supports all of these com- High-Level Language Applications Pro- munication protocols and provides the gramming Interface (EHLLAPI) is identi- VSE community with a variety of con- cal to HLLAPI, but EHLLAPI is used in nectivity solutions. This paper focuses references to Extended Edition OS/2®. primarily on program-",Sugi-94-57 Dean.txt
"te Inc., Austin, TX stored. Third-party and SAS applications can be launched from ABSTRACT within the desktop interlace. Data fonnattranslators for all SAs/GEO is a new product in the SAS System to access popular third-party products listed below allow a SASIGEO user to move geoscience applications, databases, and file formats from a single data seamlessly to and from SAS and these products. In addition, SAS session. This product is intended for geoscientists in a an external file interface provides a user-friendly way of reading variety of disciplines. including petroleum, environmental, extemal file fonnats not preprogrammed into SASfGEO. governmental, mining. and academic. The product design Undertying SAs/GEO is the metabase, a powerful data dictionary includes user interfaces, data format translators, and a metabase. that allows most operations to be transparent to the user. The user interfaces include the ability to access data; manage SASfGEO is customizable and extendible, allowing users to add data. projects, and the metabase; and invoke applications. The in-house applications and data models. data format translators are programs that read and write data in a variety of formats, both third party vendor formats and external file Current third-party vendors and their products include: fonnats. The metabase is the data dictionary that underlies o Dwights EnergyData - production data SAs/GEO. The product is designed to be a user-friendly o ESRI®· ARC/INFO® environment in",Sugi-94-58 Franklin Welch.txt
"smooth or sharpen contrasts in the data. You also have the option to define and use a custom filter on the data. Once you have In this paper, we present some different types of data visualization performed the data analysis, you can add interactive annotations that can be pertormed with SAS/SPECTRAVIEW software. The to the model. Axis labels, titles, and legends can be added to the discussed visualization applications will explore both spatial and model with the final results written to a TIFF file. non-spatial data anaJysis and can, therefore, be useful examples in a wide variety of industries. This paper is meant to supplement a formal demonstraUon of the SAS/SPECTRAVIEW software. ENVIRONMENTAL SCIENCE Multidimensional data visualization has become an increasingly",Sugi-94-59 Dogrusoz Nisbet.txt
