text,name
"hypergeometric sampling plan (See Duncan et. al., 1980 and Godfrey and Mundel, 198""). This paper presents a method for obtaining hypergeometric attribute Derivation of hypergeometric sampling sampling plans. This method. an ex~ plans usually involves tbe availa- tension to a single attribute sampling bility of tables like those found in plan developed by Alexander (1985). is Lieberman and Owen (1961), Odeh and useful in developing specialized plans OWen (1983), or Military Specification for isolated lots. Examples are pro~ MIL-H-38510F for Microcircuits (1983). vided. Using these tables can be unwieldy when the interpolation of one or more parameters are involved. If such",Sugi-12-157 Alexander.txt
"lgorithm will be discussed as tions is numerically integrated in two sec- an approximation to numerical integration in the context of the analysis of data from human tions. The same approach is used when applying the trapezoidal rule. clinical trials. Several nonstandard charac- teristics of clinical data will be addressed. The algorithm will be implemented in SAse In order to apply the trapezoidal algorithm to code using explicitly subscripted arrays. these two sections of the curve, one needs to know the time at which the curve crosses base- line. This information may not be readily Background available since it may occur between two speci- In human clinical trials one often has to mea- fied sampling points. This specific time can be calculated as will be demonstrated. sure the concentration of a new investigational drug in a subject's blood. To do this, data Finally, given that one has sequential data are measured at discrete time points over a ~oints over a speti- specified interval. This is known as collect- measured at several time fied interval, the results can be represented ing information on the bioavai1abi1ity of a pharmaceutical drug, Similarly, one might be as total deviatton from the baseline value. A positive area under the curve is denoted AUC+ interested in the amount of any number of sub- while in the negative direction it is AUC-. stances, natural or artificial, typically The trapezoidal rule approximates the area un- found in blood, e.g., blood glucose lev",Sugi-12-158 Baron.txt
"is the determinant of the sample variance-covariance matrix for the The intent of this paper is to show how to use i-th period SAS/IML software through the use of an example. Y+ Multivariate control charts for both location and LCL, UCL - 3S y variability is used as the example. - Fully-documented code is shown utilizing many of 1m the facets of SAs/IML including graphics, reading where y - m I: y i SAS data sets into IML, functions and printing of i=O results. A table comparing some sample commands of PROe MATRIX to that of IML is also provided. m",Sugi-12-159 Cirulli.txt
"Using the SAS System with Relational and Hierarchical Data Robert M. Hamer, Medical COllege of Virginia, Virginia Commonwealth University This paper is derived from a tutorial, in which I pre- by recognizing, during compilation, variable names used sented tools for reading and processing hierarchical and in the SAS code, and inferring their attributes from their relational data using the SAS System. As such, the fig- usage. It also uses informalion contained in the descrip- ures used are the transparencies I used in that tutorial, tor portion of existing SAS datasets, used in any SET, and this text is a brief explanation of each of those fig- MERGE, or UPDATE statements to add variables to the ures. PDV. In this example (Figure 2), the DATA step compiler processes the INPUT statement and determines that the This paper presumes some elementary familarity PDVneeds to contain four variables, NUMBER, NAME, with the SAS System, expecially the language used in the DATE, and AMOUNT. The use if the dollar sign in the DATA step. Specifically, it presumes familiarity with the INPUT statement indicates to the compiler that the vari- use of the INFILE and INPUT statements to read data able name immediately proceeding each dollar sign is a external to the SAS System, and to create SAS datasets. character variable. Because the INPUT statement uses It also presumes some elementary familiarity with basic list input (column and formats are not described), and principles of data processing. Anyone with a few months this input statement is the first time the compiler en- experience using the SAS System to process data should counters these variable names, the three character vari- meet these requirements. ables are eight byte character variables (capable of hold- The first portion of this paper discusses the logi- ing eight characters). cal structure of a SAS job, and the activities that occur At execution time, the machine code generated dur- when a DATA step is compiled, and when i",Sugi-12-16 Hamer.txt
"SAS/GRAPH® Annotate Application Sheila Fitzgerald Evans, SAS Institute Inc., Cary, N.C. One application of the annotate facil- llseful /* KEEP ONLY THE STREETS LISTED */ ity in SASjGRAPH® software is the ability to draw maps of city */ /* IN THE DATA SET ""MAP"". DATA MERGED; streets, lakes, creeks, railroads, and political and census boundaries from geographic base files. A DATA step (Appendix 1) creates a MERGE MAP STREETS; SAS® data set called STREETS from a tape available through BY NAME STYPE; Geographic Data Technology. Another DATA step (Appendix 2) IF ID=l; is used to create an ANNOTATE= data set from the STREETS RUN; data set and a data set containing addresses. The GLSIDE pro- The MAP CITY macro now creates t.he actual ANNOTATE= cedure maps the st.reets and pinpoints specifiC addresses using the data set from the MERGED data set by adding the appropriat.e ANNOTATE::::; data set. Figure 6 is a sample application using anDotat.e functions. The macro stores the command to MOVE to input files of STREETS and ALARMS to create a custom map of the beginning of a new st.reet or DRAW to the llext observat.ion on fire calls for the city of Raleigh. The U.S. Census Bureau, through t.he current street. The wmmands to label streets are also stored. geographic base files called GBFjDIMES, has data available for most large metropolitan areas. Geographic Data Technology, Inc. / *--------------------------------- has cleaned-up versions of the data available for a reasonable fee. DECLARE ANNOTATE VARIABLES. The DATA st.ep that creat.es the SAS data set STREETS reads t I DEFINE THE ANNOTATE REFERENCE in a variety of information about the streets, lakes, creeks, rail- I SYSTEM (5=WINDOW PERCENTAGE). roads, and political and census boundaries from the Geographic ---------------------------------*1 Data 1""f:chnology tape. These variable names are it.emized and de-- DATA CITYMAP; fqled in t.he SAS DATA step in Appendix 1. The DATA step intro- %DCLANNO; duces a new variable called",Sugi-12-160 Evans.txt
"CREA~IBG SELEC~IVELY A PERKABEB~ SASo SOP~.ARE PORKA~ LIBRARY PROB A BUBOBGOUS DIC~IOBARY Judith B. Gabor University of California Davis Medical Center ABS~RAC~ Such a TLU is accomplished by PROBLEM: having the dictionary entries and codes stored in a SAS data set in alphanumeric To output for 60 variables, human- order. The database is sorted by the readable explanations from a same code and the two are merged with a dictionary of 15,000 codes with 3S BY statement. This is a useful tech- character definitions. nique and comes in bandy in some situa- tions. costs mount rapidly, however, when many sorts are performed. ORIGINAL SOLUTION: Although the example used here to Formatting via Table Lookup using illustrate this situation pertains to a matchMERGE required 60 sorts, 60 medical database, the technique is use- data statements, and 60 merges. ful in other applications Clumsy and costly. Medical problems - diseases, dis- orders, symptoms, syndromes - are uni- BETTER SOLUTION: versally described with a 6 character code. In order to meet governmental pertinent definitions Selecting only via data search to create regulations and especially to receive Medicare reimbursement, hospitals are formats. required to retain up to 60 diagnoses per patient per hospital admission. USEFUL SAS FEATURES: Many thousands such problems or · diagnoses have been defined~ To be 00& ARRAY with { *} , _ALL DIM function intelligible and reasonably descriptive, -' the English definition of each such · diagnosis needs 30 characters. The KEEP and OUTPUT online dictionary to which I have access · PROC SORT with NODUP has 15000 such definitions. Elements in a PROC FORMAT statement would look like: · DQUOTE · matchMERGE Figure I · RETAIN PROC FORMAT; VALUE $DIAGNOS IB~RODUC~IO. One advantage of SAS is the ease of 'ES04.S'='FALL FROM TRAIN-PERS NEC' outputting human-readable reports from 'ES05.2'='HIT BY TRAIN-PEDESTRIAN' compactly coded data sets. Part numbers 'ES10.O'='MV-TRAIN COLL-DRIVER' may",Sugi-12-161 Gabor.txt
"USE OF VERSION 5 SAse SOFTWARE EXPLICITLY-SUBSC1HPTED ARRAYS TO PERFORM BIOAVAILABIUTY CALCULATIONS Patricia L. Gerend, Syntex Research ABSTRACT: Most high level programming langu- If one needs to access all elements of an array in turn, the iterative-DO statement must be ages utilize the array data structure, which used for the explicit types whereas either the allows the programmer to group several related iterative DO or the DO OVER statement can be variables into one variable name. With version 5, SAS Institute has introduced into all its _used for implicitly-subscripted arrays. operating environments an array structure more consistent with that of other languages by pro- Explicit: DO I 1 TO N; = viding for explicit subscripting of arrays. 1 TO H; Implicit: DO I or DO OVER NAME; This makes it possible to access an array ele- = ment directly by specifying in a subscript af- ter the array name which element is being There are several advantages to using the ex- sought. Since arithmetic calculations can be plicitly-subscripted arrays: performed on the subscript variable. several array elements in any order can be accessed in Array elements can be accessed dIrectly. a single statement. This direct access ap- proach makes SAS code considerably easier to write, follow, and modify, features which are The code is easier to follow. very important in programs intended for re- peated usage. This paper will demonstrate the In a single statement, -one can travel through an array in either directIon by advantages of using explicitly-subscripted arrays in the calculation of bioavailability performing arithmetic calculations on the subscript variable. parameters. These values are required routinely by the pharmaceutical industry in the testing of new drugs. A current disadvantage to SAS's explicItly-sub- scripted arrays (except In AOS/VS, PRIMOS, and *** VMS systems) is the lack of a multi-dimension capability. However, this featUre is expected An array is a data structure tha",Sugi-12-162 Gerend.txt
"SOME APPLICATIONS OF PROC MATPAR: MATCHED PAIR PARTIAL CORRELATION iIRocEDURE Robert E. Johnson and Chun Chen, Virginia Commonwealth University between a pair of observations. A INTRODUCTION pair of observations, such as (x, y, z) and (x', y', z') can be: Procedure MATPAR computes MATched-pair 1. concordant, discordant, or tied PARtial correlations. It was first introduced as a SAS procedure by 2. matched or not matched 3. relevant or not relevant Johnson, Quade, and Langston (1980),. A pair is matched if z and z I are the The procedure is documented in the same or nearly the same. That is, if SUGI Supplemental Library User's Iz-z' I~T. for i;l(l)m, where T;(T 1 , Guide, 1983 Edition and Version 5 T"" .·. , 1 T ) is a given vector Of Edition (SAS Institute, 1983 and tOlerances~ The correlation is Details of the theory are 1986). computed as the riwnber of concordant given in Quade (1974) and Davis less discordant relevant pairs divided (1967). The procedure can also be by the total number of relevant pairs. used to perform an analysis of covariance by matching (Quade, 1982). For procedure MATPAR, a pa'ir is relevant if Jt is matched and not tied on X or Y (OUT by default). However A swmnary of the procedure is given tied pairs can be counted relevant below in SUMMARY OF FEATURES. Various (IN) by exercising specific options, uses of procedure MATPAR are given in prbducing four different versions of APPLICATIONS. The example appli- the index, as follows: cations include: 1. partial correlation controlling Name of Ties Ties for covariables on Y, Index on X 2. interval estimates of total and partial correlation GOODMAN-KRUSKAL OUT OUT 3. estimation of odds ratios G (default) 4. detection of ordering bias in a KENDALL TAU-A document retrieval system IN IN SOMERS Dxy OUT IN 5. nonparametric test for ordered SOMERS !)yx IN OUT alternatives A new version of procedure MATPAR is IN/OUT refers to whether ties are currently under development. Many of included or not in the coun",Sugi-12-163 Johnson Chen.txt
"A SAS® Software Macro Application in Number Theory or SAS® Software for Fun and Puzzles K. L. Kanthan CHEMICAL BANK 1.1 Multiplication method: Abstract: The following example shows how to write down the decimal equivalent of 1/29. Start with an end SAS and SAS/Macro language lends itself nicely digit of 1 and nrultiply it by 3. write the result in handlirg wide variety of problems. The intent on the let of ths last digit. Then multiply this of this paper is to show the flexibility of the digit by 3 and write it on the left of that digit SAS lal'lJuage in different areas such as m.unber When the result is more than one digit theory, autanated JCL generation and solving puzzles. sane of the examples discuss areas where lorg, write down only the unit digit and carry over the rest to be added on to the result of the BAS is not typically used. Generations of large next multiplication and so on. Continue this runbers is achieved without any exteooed arithmetic process until the pattern of the'periodic decbnal q,lerations and BAS is used to produce pericxiic appears again: decimals. Note that the SAS/Macro language does not extend division facilities beyond 1 integers. An example of SAS versatility is shown (1 x 3 = 3) 31 in autanatirrJ the JCL generation and to schedule (3 x 3 = 9) 931 job subnission which can be used for large systEms 7931 (9 x 3 = 27) ~ reduce the operation involvement and manual «--- carry over digit 2 prcxiuction run efforts. Third topic uses the (7 x 3, +2 = 23) 37931 recursive call feature of SAS/Macro to solve a «--- carry over 22 puzzle. 1/29 = .0344827586206896551724137931 Intrcxiuction: Sbnilarly with a multiplier of 5 and an end digit of 1 we get the equivalent of 1/49 as follows: First topic discussed here is about sane arithmetical algorithms which are intended to generate periodic decimals without the use of .020408163265306122448979591836734693877551 extended ari tiJnetic operations. These methods can also be very useful for hand calculati",Sugi-12-164 Kanthan.txt
"the optimal bandwidth is made. A bandwidth that is too large will cause the density estimate to Nonparametric density estimation is a recently be overly smooth and too narrow a bandwidth will applied statistical tool useful in exploratory give a bumpy appearance to the density. An data analysis and in graphical present~tion of investigator may choose a density estimate data. The underlying density of the data is smoother or bumpier than that chosen by the estimated without assumptions regarding the form approximately optimal bandwidth because of of the true distribution except that it is expectations about density smoothness, modes, continuous. We describe a macro that may be tendency for data to clump around certain values, called to give a nonparametric estimate of a etc. An univariate density.",Sugi-12-165 Longbotham.txt
"Permanent PROC FORMATs Eileen A. McGivern, The Ohio State University ABSTRACT: uses SAS as their major program ming language in a batch processing environment. Permanent PROC FORMATs is.a programming technique used for storing PROC FORMAT code for One frequent QTPS customer is the Alumni/Devel- repetitive use in SAS* programs. This permanent opment Information Service (A/DIS), another storage is accomplished using a partitioned data"" set department of Ohio State whose purpose is to (PDS) where each format name corresponds to a maintain records of Ohio State's alumni and donors. member name in the PDS. A 'format can then easily Over the past six years QTPS has written many SAS be referenced in a SAS job by including the code for programs for A/DIS. Many of these programs read the partitioned data set in the job control language the alumni database, which contains abbreviated (JeL) and using the c'orresponding PDS member data elements that must be expanded into fuller name for the format name in the SAS code. descriptions for reporting purposes. To this end, A/DIS maintains ""mapping files"" or ""look-up"" tables This technique was employed for a user who had at University Systems which are referenced by the approximately 30 files with a combined total of SAS programs in order to produce meaningful about 4000 records that had to be continuously descriptions. A/DIS has about 30 mapping files recoded as PROe FORMATs for use in SAS pro- which contain approximately 4000 records. In the grams. The USer was experiencing a lack of data past, when QTPS needed to reference a mapping integrity, data redundancy, and program inefficien- file, it was hard coded into the SAS program as a cy, due to repeatedly coding and updating the PROC FORMAT. This was an acceptable method formats in multiple programs. until A/DIS accumulated many programs that referenced multiple mapping files. It was difficult Permanently storing the user's PROC FORMATs for the AlDIS to keep track of multiple copi",Sugi-12-166 McGivern.txt
"a more interactive design, perhaps users will There are many techniques for exploring really be able to do exploratory data analysis the structure of data that are awkward to use as it was designed to be us~d. with existing SAS*~procedures, as pointed out so graphically by Paul Tukey at SUGI 11. This JITTERING IN ONE DIMENSION paper discusses'implementatton of a macro to make some of these methods of exploratory data The histogram (PROC CHART; VBAR ... ) is well known but is limited 1'n the detail it can analysis (EDA) more accessable to the SAS user. In particular, a SAS macro for JITTERing in one present. Some distortion occurs with the abrupt dimension, with or without grouping levels is shifts in the bars, and the individual data provided. EDA macros and procedures available points are inaccessable. Plotting the points in one dimension is ,fine if there are few points: to users in the SAS procedures, contributed procedures, and SUGI proceedings are reviewed. ---X-X-xx-xxx--X--x---x---x-xx-xxxx-X-X-x-----",Sugi-12-167 Muhlbaier.txt
"been documented (Roach). Additionally, SAS products may be utilized to Committees which monitor the progress and produce pictorial views of trial data. success of clinical trials often rely on the graphic representat ion of treatment group data Graphics supply easily identifiable visual to assist"" in identifying tendencies that merit summaries which allow the reader to form clear closer examination. Those who prepare the mental images of the ""data presented. The SAS graphics need to present a maximum amount of base product provides procedures such as CHART data in an uncluttered format as well as expand and PLOT to assist the programmer in the task of and adapt the plots for tracking data over a creating such visu""al expressions of study data. period of several years. However, these procedures require a good deal of intervention to finalize pictures (graphs) when Several facilities within the SAS® base attempting to produce plots and figures"". Of product and SAS/CRAPH® allow flexibility in particular note is the need to manually draw tracking ~nd reporting longitudinal data. The lines to connect data points. SAS/CRAPH, with capabilities of the PUT statement and the PRINT, its GCHART and GPLOT procedures and ANNOTATE= PLOT, and CHART procedures are established but and REPLAY facilities, provides the tools to go they are limited in their usefulness for far beyond the abilities of the base product and production graphics. SAS/CRAPH allows prepare camera-ready graphics in batch",Sugi-12-168 Owen.txt
"PROC TRANSPOSE--A Powerful Tool for Data Restructuring Bernarr Pardo, Alza Corporation Introduction Simple Reversing of Rows and Columns (Observations and Variables) Data generated by clinical pharmaceutical studies at Alza Corporation are frequently The rows and columns of a file can be easily structured in a manner dictated by the layout reversed using PROC TRANSPOSE. In the of the data collection forms, the format of following example, 9 blood analysis values both in-house andout-of-house blood and were recorded for each study subject urine analytical data, physician and nurse according to a fixed timetable. Each record data forms, as well as other constraints. of the resulting file contains all of the Data files created from such data sources subject's data in the same order. In order often do not have a structure which can be to produce a table where the time parameter readily input to a SAse PROC or 1isted in a corresponds to rows, the raws and columns report table, and therefore these data files must be reversed. The following program need to be restructured. While such accomplishes this task: transformations can be accomplished with the DATA step, PROC TRANSPOSE is often the most PROGRAM simple and powerful method of restructuring data fil es. DATA tran1; INPUT subject lev1-lev9; CARDS; 3 0 0 0 3.9 3.5 2.9 2 1.4 2 How Data Structures are Born 14 0 0 0.2 2.6 3 3.2 2.3 1.6 1.5 16 0.2 0.2 O.S 1.S 1.6 3.5 2.5 2.1 2.4 The data collected in clinical studies come 10 0 0 0 1.3 3.5 4.3 2.S 3.3 2.7 from several possible sources: analytical 2 0 0 0 1.3 2.5 2.3 2.3 1.2 1.4 laboratories, medical research facilities, 13 0.2 0.2 1.2 3.5 5.7 3.6 4.1 3.4 3.1 hospitals, clinical monitor documents, and 6 0 0 1 4.5 5.4 4.S 4.2 4.6 2.5 various data collection forms. Data may be RUN; recorded electronically or by entering data PROC SORT; BY subject; RUN; on hard-copy forms. Data collection forms PROC TRANSPOSE; RUN; should be deSigned to facilitate the accurate PROC PRINT NOOBS;",Sugi-12-169 Pardo.txt
"HOW TO USE SAS® SOFTWARE EFFECTIVELY ON LARGE FILES Juliana M. Ma, University of North Carolina INTRODUCTION ''large"" clearly depends on the computer sys- The intent of this tutorial was to present basic principles worth remembering when working tem's capacity. The principles presented here with SAS software and large files. The paper remain useful with appropriate adjustments varies slightly from the original tutorial to to the specific techniques. compensate for format differences. The meth- ods discussed are directed toward project managers, data managers, programmers, PROJECT MANAGEMENT and other users who have data files that must be processed carefully because of size. The ob- The importance of project management is jective is to present ideas for improving effi- magnified when large files are involved. The ciency in projects using the SAS system on first principle is to require advanced planning large files. for all processes and programs. Just a few of the advantages of proper planning are: The topics include: · efficient use of resources, · documentation of projects, · easy progress tracking, · data storage considerations, · cooperative programming, · efficient programming techniques. · reusable programs, · reusable databases. Examples with actual SAS statements show how the principles can be applied. Basic Planuing should begin well before a project knowledge of base SAS software is assumed. requires any programming. Early planning The emphasis is on batch processing in a insures that computing resources, both ma- mainframe computing environment, e.g., chinery and personnel, are used efficiently. A under OS. sirople example of poor planning is a project for which programming must begin, but no arrangement has been made for access to the What is a Large File? mainframe computer through an !lPpropriate A basic characteristic of a ""large"" file is that account. you do not want to process it unnecessarily. During a project, planning results in better When used",Sugi-12-17 Ma.txt
"and Haas CORpany Anthony Patal.occhi, _ Pau1 B. Schladpnbauffen, Rah:a and Baas C<mpany 02 the first iteration, since Z is zero, Z + C is still C. This result is then substituted into the ixpression for Zi the new sum is then C + C. Repeating In the mid 1970's, IBM Fellow Benoit B. this operation again for Z, t2e sum 0n Mandelbrot founded a new branch of the next iteration becomes (C + C) 2 + geometry. Influenced by the unusual C. shapes occurring in nature, he named this work fractal geometry; fractal The Mandelbrot set is the collection of meaning ""irregular"" or ""fragmented."" all ~omplex numbers C for which the size His later work in this area led to the of Z + C is finite even after an development of a truly fascinating infinite number of iterations. Complex- collection of points known as the number theory dictates that the above Mandelbrot set. algorithm will drive Z to infinity if and only if Z reaches a size of two or This set can be constructed by starting greater. Essentially, once the with all points in the complex plane operation perturbs the number C enough within a circle, about the origin; of such that the size of its result Z falls radius two. Points from this initial outside the original circle, it is collection are successively excluded excluded from the set. should they fall outside the circle following a recursive operation. The points remaining after an infinite number of operations represents the Mandelbrot set. The methodology by which thi~set can be depicted via is presented. This paper SAS/GRAPH A VS FORTRAN program (Figure 1) was also explores the behavior of the points developed which searched for the numbers at specific locations at the set C that would eventually lie in the boundaries. Mandelbrot set. First, a 400 by 250 grid was placed·over the region of interest: -3.05 - 1.25i to 1.05 + 1.25i. Using more divisions and a larger axis for the real component was necessary to take into account the shape and size of an individual _cell for a",Sugi-12-170 Patalocchi Schladenhauffen.txt
"SCREENING FOR POTENTIAL CONFOUNDERS IN AN EPIDEMIOLOGIC ANALYSIS Linda Williams Pickle, National Cancer Institute indi'vidual risk estimates can be summarized The primary goal of most epidemiologic to adjust for the confounder variable by use studies is to identify risk factors for the of the Mantel-Haenszel estimator (2): disease of interest and to quantify the degree of risk associated with each of these factors. Unfortunately, there may be many 8MHk = [!j(AjkODj)/Tjl/[};jBjkOCj)/Tjl extraneous variables that distort the for each level (k=I,2, ... K) of the exposure. observed degree of risk for 'an exposure; The degree confdunding due to a ~f Without controlling for these ""confounding"" particular variable may be measured by variables, either by study design or analytic comparing the odds ratio adjusted for that techniques, we can never be sure whether the variable (8MHk) to the crude odds ratio (8k)' associations identified between exposures and which is calculated as: subsequent disease are real or spurious. The SAS System's PROC FREQ (I) will now calculate risk estimates, both crude and confounder- adjusted, but only for dichotomous exposures. where the subscript + denotes summation over We present a SAS macro that calculates these all levels of the confounder. A statistical estimates for polychotomous exposures and test for this comparison is inappropriate (3) ranks the potential confounding variables by since we wish to ,control for any risk the degree of confounding seen for each estimate distortion regardless of whether the exposure level, adjusting for one variable at distortion is due to chance or not. However, a time. Thus the user can screen a large because, adjustment for unnecessary variables number of potential confounders in a single can result in a loss of precision of the risk run and choose those variables that shows the estimates, the data analyst would like to greatest confounding to be included in identify a small set of confounder variables s",Sugi-12-171 Pickle.txt
"A SAS® MACRO FOR ESTIMATING MISSING VALUES IN MULTIVARIATE DATA James S. Roberts, University of South Carolina Gina M. Capalbo, University of South Carolina Introduction MISSGEN has been written to give users an easy means of performing Buck's method of estimating Research in the social and behavioral missing data. sciences often involves measuring subjects on a wide variety of test it!'!ms or instruments. In these situations, it is usually the case that certain subjects fail to respond to each and The method begins with the decision of what every test item. The resulting data may pose the maximum proportion of missing data will be. problems for the analyst in that most multi- Once this decision is made, any case which is variate techniques require complete data for each missing more than the maximum proportion of data subject. However, the major statistical packages is deleted. The remaining cases are then divided available at present are very limited in their into complete data and missing data groups. The ability to deal with incomplete data in a multi- complete data is analyzed using least-squares variate context. This paper describes a SAS regression techniques and the resulting equations macro program which allows the user to estimate are used to predict missing values. The program performs one regression for each distinct pattern the missing values in a data set and thus, avoid the problems associated with such conditions. of missing variables using the remaining responses as predictors in the equation. Thus, in a study and Q of if there are P variables Most statistical packages typically offer these variables contain missing values (with Q overly simplistic options to the user, which involve either deleting the incomplete subjects Q < from the analysis, using all possible data, or p), then up to E multivariate regres- (Q) I=1 I replacing missing data with the grand mean. The first approach is intuitively unattractive in sions may be required to estimate all",Sugi-12-172 Roberts Capalbo.txt
"(yA_1)/( Ayg A-l) (A~O) In their classic paper, Box and Cox (1964) (2.3) demonstrated how a dependent variable could be transformed to satisfy simultaneously assump- ygln(y), (1.=0) tions implicit in the analysis of linear models. For the class of analyses in which the response the maximum likelihood estimate of A can be of interest is positive and where no transfor- obtained by minimizing the r,esidual sums of mation of independent variables is considered, squares SA(Z) of the fitted model (2.2) with a SASs macro is presented which makes the respect to A. estimation of thi s power transformati on rel a- tively easy. The use of the macro is illus- Within a computati,onal framework, for a trated with data taken from the original article gi ven value of A, thi s can be accompli shed by of Box and Cox. Its application in investigat- (1) calculating the geometric mean, (2) form- ing the effects of such a transformation on ing the normalized variable, z, (3) fitting non-additivity is also demonstrated. the appropriate linear model to ZA, (4) obtain- ing the model residuals, and (5) summing the 1.",Sugi-12-173 Stead.txt
"FORMING SAS TIME-SERIES DATA SETS FROM THE INTERNATIONAL FINANCIAL STATISTICS DATA TAPE OF THE INTERNATIONAL MONETARY FUND ALEX ANCKONlE III, THE GEORGE WASHINGTON UNIVERSITY INTRODUCTION 1. data being taken from the tape is indeed present on the tape for the frequency and data type of The International Monetary Fund (IMF) supylies interest to the analyst. a number of important financial, econOmic, and fiscal data series in tape format. The data cover Step Three describes and provides the progra~ monthly, quarterly and annual information where ming necessary-to place the time series SAS data available for all member countries. Coverage in- sets formed in Step Two on a direct access cludes as much as four decades of data (dependi~ storage device. upon country, frequency and specific data type). As provided, the data are not convenient for time The specific example to be used for the demon- series analysis using SAS2 procedures. stration code is to satisfy a requirement for annual, quarterly and monthly time series for the This paper provides instruction on the use of foreign exchange rates in both US dollars per an included SAS program which will read specified unit of local currency and local currency per US data from the International Financial Statistics dollar (lines ag and ae of the IFS), tor the u""S_ (IFS) data tape (which contains approximately dollar level of foreign exchange reserves minus 23 000 time series) and forms a SAS time series gold (line ll.d of the IFS) , for the consumer da~a set which can then be used directly with the price index (line 34 of the IFS), and for the various SAS analysis procedures. If desired, the local currency value of exports (line 70 of the program can place the SAS data set on a direct IFS) of four countries. The countries for which access storage device for subsequent analysis. the data are desired are the United States (IFS While the use of the IMF's other data tapes are country code=l1l), Kuwait (IFS country' code=443), n",Sugi-12-174 Anckonie.txt
"The laboratory scientist and/or the FROC MEANS, etc. In order to circumvent the extensive default forma ts of these procedures, research statistician is frequently confronted with the problem of conveniently documenting the PROC PRINTTO is invoked, with the output sent to description of experiments and presenting the an appropriate alternate device. Output may results in summary form. An approach has been then be presented with the desired information developed using SAS* software procedures and in a condensed user-selected format. ,The use of eus tomi~ed algori thma to produce a ""Laboratory SAS/GRAPH* is an integral part of ""RARE"", and Notebook"" format from the IBM 3033 mainframe. graphics output is directed to the ZETA887(TM) plotter in a non-interactive mode. A text entry algorithm is used to enter the experimental design, description, and parameters. Desired options for SAS/GRAPH* must be defined. Many may be defined at the system Statistical analyses are performed by SAS* software procedures, and the desired information level in a GOPTIONS statement. is summarized and presented in tabular form by Conclusion the use of PROC PRIli!TTO. The results may then be printed on standard output paper, as reduced The condensed format of ""RARE"" provides xerographic copies, or as microfiche. Data easier data retrieval and allows convenient plots are generated by SAS/GRAPH*. distribution of the final reports. The ""Laboratory Notebook"" may be tailored References to the individual user and can provide an alternative method of information storage with SAS* User's Guide: SAS Institute, Inc. easy retrieval. 5 Edition, Cary, NC: SAS Basics, Version,",Sugi-12-175 Bobik Singer.txt
"Comparison of PROC SORTT, SyncSort, and PLSort Janice M. B. Buck Research Department Pharmaceutical Division CIBA-Geigy Corporation Summit, New Jersey 07901 The four different jobs were repeated upon Section 1: Introduction different days and at different times to guarantee representative results. In recent years there has been discussion at SUGI on the difference between SyncSort* and Data sets containing both numeric and character PROe SORTT. In differing circumstances one data with the full assortment of characters and sort was suppose to be significantly better missing values were also sorted by the four than the other. sorts. The output data sets were compared for Proc Sorts without any options and for Proc At our site there has been concern and effort Sorts with the following options: Reverse, to maximize the efficiency of our IBM 4361. Equals, Noequals, Noduplicates and the By Computer usage estimates showed that in the statement option, Descending. Also, the output next year, usage could exceed the capacity of data sets from the efficiency and effect tests the 4361 and there were limited resources to were compared. upgrade. Much effort was put into streamlining the production programs for users. One area of concern were the number of Section 3: Results sorts in some the statistical programs and whether these programs could be made more The Table 1 shows typical results of the efficient by changing the sort. programs comparing the efficiency and effect of the four sorts, PROe SORTT, SyncSort 6.0, In 1986, PLSort* was brought on site to test SyncSort 5.3 and PLSort 86.1. and compare. It was the first competitor we had to SyncSort and seemed to test well as a The Proc Options at the beginning of each system sort. It was decided to compare program shows that the original status of each PLSort's and SyncSort's performance inside job is similar and that a comparison of the SAS* programs. Since there had also been much results of the four sorts is valid. It shows",Sugi-12-176 Buck.txt
"with the product MACLIB. In order to provide easy online access to the SAS® A diagram of how these prooedures work is shown software sample programs distributed with SAS below: . Institute's products, a system, EXAMPLES, was written in CMS REXX. EXAMPLES provides a means of r- Starting from CMS · reviewing an annotated list of the sample EXAMPLES programs available, c 1 · looking at a specific sample program, ~ Select SAS Product · copying a specific sample program, and 1 · printing a specific sample program. Qui.",Sugi-12-177 Burlew.txt
